,absolute_path,class_mark,numerical_class_mark,width,height,channels
1505,D:\Projects\Python\python\Lab4\dataset\leopard\0396.jpg,leopard,1,480,320,3
1506,D:\Projects\Python\python\Lab4\dataset\leopard\0397.jpg,leopard,1,480,270,3
1507,D:\Projects\Python\python\Lab4\dataset\leopard\0398.jpg,leopard,1,480,300,3
1508,D:\Projects\Python\python\Lab4\dataset\leopard\0399.jpg,leopard,1,427,320,3
1509,D:\Projects\Python\python\Lab4\dataset\leopard\0400.jpg,leopard,1,480,300,3
1510,D:\Projects\Python\python\Lab4\dataset\leopard\0401.jpg,leopard,1,320,320,3
1511,D:\Projects\Python\python\Lab4\dataset\leopard\0402.jpg,leopard,1,412,320,3
1512,D:\Projects\Python\python\Lab4\dataset\leopard\0403.jpg,leopard,1,480,314,3
1513,D:\Projects\Python\python\Lab4\dataset\leopard\0404.jpg,leopard,1,479,320,3
1514,D:\Projects\Python\python\Lab4\dataset\leopard\0405.jpg,leopard,1,480,320,3
1515,D:\Projects\Python\python\Lab4\dataset\leopard\0406.jpg,leopard,1,480,300,3
1516,D:\Projects\Python\python\Lab4\dataset\leopard\0407.jpg,leopard,1,480,320,3
1517,D:\Projects\Python\python\Lab4\dataset\leopard\0408.jpg,leopard,1,480,270,3
1518,D:\Projects\Python\python\Lab4\dataset\leopard\0409.jpg,leopard,1,480,320,3
1519,D:\Projects\Python\python\Lab4\dataset\leopard\0410.jpg,leopard,1,480,300,3
1520,D:\Projects\Python\python\Lab4\dataset\leopard\0411.jpg,leopard,1,405,320,3
1521,D:\Projects\Python\python\Lab4\dataset\leopard\0412.jpg,leopard,1,480,300,3
1522,D:\Projects\Python\python\Lab4\dataset\leopard\0413.jpg,leopard,1,427,320,3
1523,D:\Projects\Python\python\Lab4\dataset\leopard\0414.jpg,leopard,1,480,300,3
1524,D:\Projects\Python\python\Lab4\dataset\leopard\0415.jpg,leopard,1,480,319,3
1525,D:\Projects\Python\python\Lab4\dataset\leopard\0416.jpg,leopard,1,480,320,3
1526,D:\Projects\Python\python\Lab4\dataset\leopard\0417.jpg,leopard,1,480,300,3
1527,D:\Projects\Python\python\Lab4\dataset\leopard\0418.jpg,leopard,1,480,300,3
1528,D:\Projects\Python\python\Lab4\dataset\leopard\0419.jpg,leopard,1,448,320,3
1529,D:\Projects\Python\python\Lab4\dataset\leopard\0420.jpg,leopard,1,480,320,3
1530,D:\Projects\Python\python\Lab4\dataset\leopard\0421.jpg,leopard,1,480,299,3
1531,D:\Projects\Python\python\Lab4\dataset\leopard\0422.jpg,leopard,1,480,270,3
1532,D:\Projects\Python\python\Lab4\dataset\leopard\0423.jpg,leopard,1,382,320,3
1533,D:\Projects\Python\python\Lab4\dataset\leopard\0424.jpg,leopard,1,480,300,3
1534,D:\Projects\Python\python\Lab4\dataset\leopard\0425.jpg,leopard,1,480,300,3
1535,D:\Projects\Python\python\Lab4\dataset\leopard\0426.jpg,leopard,1,480,319,3
1536,D:\Projects\Python\python\Lab4\dataset\leopard\0427.jpg,leopard,1,480,300,3
1537,D:\Projects\Python\python\Lab4\dataset\leopard\0428.jpg,leopard,1,480,320,3
1538,D:\Projects\Python\python\Lab4\dataset\leopard\0429.jpg,leopard,1,463,320,3
1539,D:\Projects\Python\python\Lab4\dataset\leopard\0430.jpg,leopard,1,480,270,3
1540,D:\Projects\Python\python\Lab4\dataset\leopard\0431.jpg,leopard,1,480,306,3
1541,D:\Projects\Python\python\Lab4\dataset\leopard\0432.jpg,leopard,1,480,300,3
1542,D:\Projects\Python\python\Lab4\dataset\leopard\0433.jpg,leopard,1,480,300,3
1543,D:\Projects\Python\python\Lab4\dataset\leopard\0434.jpg,leopard,1,480,300,3
1544,D:\Projects\Python\python\Lab4\dataset\leopard\0435.jpg,leopard,1,480,320,3
1545,D:\Projects\Python\python\Lab4\dataset\leopard\0436.jpg,leopard,1,480,319,3
1546,D:\Projects\Python\python\Lab4\dataset\leopard\0437.jpg,leopard,1,480,270,3
1547,D:\Projects\Python\python\Lab4\dataset\leopard\0438.jpg,leopard,1,480,320,3
1548,D:\Projects\Python\python\Lab4\dataset\leopard\0439.jpg,leopard,1,480,300,3
1549,D:\Projects\Python\python\Lab4\dataset\leopard\0440.jpg,leopard,1,480,300,3
1550,D:\Projects\Python\python\Lab4\dataset\leopard\0441.jpg,leopard,1,480,319,3
1551,D:\Projects\Python\python\Lab4\dataset\leopard\0442.jpg,leopard,1,480,319,3
1552,D:\Projects\Python\python\Lab4\dataset\leopard\0443.jpg,leopard,1,427,320,3
1553,D:\Projects\Python\python\Lab4\dataset\leopard\0444.jpg,leopard,1,480,300,3
1554,D:\Projects\Python\python\Lab4\dataset\leopard\0445.jpg,leopard,1,480,300,3
1555,D:\Projects\Python\python\Lab4\dataset\leopard\0446.jpg,leopard,1,264,320,3
1556,D:\Projects\Python\python\Lab4\dataset\leopard\0447.jpg,leopard,1,480,320,3
1557,D:\Projects\Python\python\Lab4\dataset\leopard\0448.jpg,leopard,1,320,320,3
1558,D:\Projects\Python\python\Lab4\dataset\leopard\0449.jpg,leopard,1,480,319,3
1559,D:\Projects\Python\python\Lab4\dataset\leopard\0450.jpg,leopard,1,320,320,3
1560,D:\Projects\Python\python\Lab4\dataset\leopard\0451.jpg,leopard,1,480,319,3
1561,D:\Projects\Python\python\Lab4\dataset\leopard\0452.jpg,leopard,1,480,300,3
1562,D:\Projects\Python\python\Lab4\dataset\leopard\0453.jpg,leopard,1,480,270,3
1563,D:\Projects\Python\python\Lab4\dataset\leopard\0454.jpg,leopard,1,426,320,3
1564,D:\Projects\Python\python\Lab4\dataset\leopard\0455.jpg,leopard,1,427,320,3
1565,D:\Projects\Python\python\Lab4\dataset\leopard\0456.jpg,leopard,1,213,320,3
1566,D:\Projects\Python\python\Lab4\dataset\leopard\0457.jpg,leopard,1,480,270,3
1567,D:\Projects\Python\python\Lab4\dataset\leopard\0458.jpg,leopard,1,480,297,3
1568,D:\Projects\Python\python\Lab4\dataset\leopard\0459.jpg,leopard,1,480,320,3
1569,D:\Projects\Python\python\Lab4\dataset\leopard\0460.jpg,leopard,1,480,306,3
1570,D:\Projects\Python\python\Lab4\dataset\leopard\0461.jpg,leopard,1,480,320,3
1571,D:\Projects\Python\python\Lab4\dataset\leopard\0462.jpg,leopard,1,480,320,3
1572,D:\Projects\Python\python\Lab4\dataset\leopard\0463.jpg,leopard,1,480,300,3
1573,D:\Projects\Python\python\Lab4\dataset\leopard\0464.jpg,leopard,1,480,300,3
1574,D:\Projects\Python\python\Lab4\dataset\leopard\0465.jpg,leopard,1,291,320,3
1575,D:\Projects\Python\python\Lab4\dataset\leopard\0466.jpg,leopard,1,480,300,3
1576,D:\Projects\Python\python\Lab4\dataset\leopard\0467.jpg,leopard,1,480,270,3
1577,D:\Projects\Python\python\Lab4\dataset\leopard\0468.jpg,leopard,1,480,320,3
1578,D:\Projects\Python\python\Lab4\dataset\leopard\0469.jpg,leopard,1,480,320,3
1579,D:\Projects\Python\python\Lab4\dataset\leopard\0470.jpg,leopard,1,427,320,3
1580,D:\Projects\Python\python\Lab4\dataset\leopard\0471.jpg,leopard,1,369,320,3
1581,D:\Projects\Python\python\Lab4\dataset\leopard\0472.jpg,leopard,1,480,300,3
1582,D:\Projects\Python\python\Lab4\dataset\leopard\0473.jpg,leopard,1,427,320,3
1583,D:\Projects\Python\python\Lab4\dataset\leopard\0474.jpg,leopard,1,223,320,3
1584,D:\Projects\Python\python\Lab4\dataset\leopard\0475.jpg,leopard,1,408,320,3
1585,D:\Projects\Python\python\Lab4\dataset\leopard\0476.jpg,leopard,1,440,320,3
1586,D:\Projects\Python\python\Lab4\dataset\leopard\0477.jpg,leopard,1,480,300,3
1587,D:\Projects\Python\python\Lab4\dataset\leopard\0478.jpg,leopard,1,380,320,3
1588,D:\Projects\Python\python\Lab4\dataset\leopard\0479.jpg,leopard,1,480,300,3
1589,D:\Projects\Python\python\Lab4\dataset\leopard\0480.jpg,leopard,1,480,300,3
1590,D:\Projects\Python\python\Lab4\dataset\leopard\0481.jpg,leopard,1,426,320,3
1591,D:\Projects\Python\python\Lab4\dataset\leopard\0482.jpg,leopard,1,480,320,3
1592,D:\Projects\Python\python\Lab4\dataset\leopard\0483.jpg,leopard,1,480,320,3
1593,D:\Projects\Python\python\Lab4\dataset\leopard\0484.jpg,leopard,1,448,320,3
1594,D:\Projects\Python\python\Lab4\dataset\leopard\0485.jpg,leopard,1,480,300,3
1595,D:\Projects\Python\python\Lab4\dataset\leopard\0486.jpg,leopard,1,448,320,3
1596,D:\Projects\Python\python\Lab4\dataset\leopard\0487.jpg,leopard,1,480,270,3
1597,D:\Projects\Python\python\Lab4\dataset\leopard\0488.jpg,leopard,1,427,320,3
1598,D:\Projects\Python\python\Lab4\dataset\leopard\0489.jpg,leopard,1,480,320,3
1599,D:\Projects\Python\python\Lab4\dataset\leopard\0490.jpg,leopard,1,480,319,3
1600,D:\Projects\Python\python\Lab4\dataset\leopard\0491.jpg,leopard,1,480,304,3
1601,D:\Projects\Python\python\Lab4\dataset\leopard\0492.jpg,leopard,1,480,270,3
1602,D:\Projects\Python\python\Lab4\dataset\leopard\0493.jpg,leopard,1,480,300,3
1603,D:\Projects\Python\python\Lab4\dataset\leopard\0494.jpg,leopard,1,480,271,3
1604,D:\Projects\Python\python\Lab4\dataset\leopard\0495.jpg,leopard,1,427,320,3
1605,D:\Projects\Python\python\Lab4\dataset\leopard\0496.jpg,leopard,1,480,306,3
1606,D:\Projects\Python\python\Lab4\dataset\leopard\0497.jpg,leopard,1,480,300,3
1607,D:\Projects\Python\python\Lab4\dataset\leopard\0498.jpg,leopard,1,480,270,3
1608,D:\Projects\Python\python\Lab4\dataset\leopard\0499.jpg,leopard,1,480,300,3
1609,D:\Projects\Python\python\Lab4\dataset\leopard\0500.jpg,leopard,1,480,319,3
1610,D:\Projects\Python\python\Lab4\dataset\leopard\0501.jpg,leopard,1,427,320,3
1611,D:\Projects\Python\python\Lab4\dataset\leopard\0502.jpg,leopard,1,449,320,3
1612,D:\Projects\Python\python\Lab4\dataset\leopard\0503.jpg,leopard,1,480,270,3
1613,D:\Projects\Python\python\Lab4\dataset\leopard\0504.jpg,leopard,1,480,270,3
1614,D:\Projects\Python\python\Lab4\dataset\leopard\0505.jpg,leopard,1,427,320,3
1615,D:\Projects\Python\python\Lab4\dataset\leopard\0506.jpg,leopard,1,480,319,3
1616,D:\Projects\Python\python\Lab4\dataset\leopard\0507.jpg,leopard,1,480,270,3
1617,D:\Projects\Python\python\Lab4\dataset\leopard\0508.jpg,leopard,1,213,320,3
1618,D:\Projects\Python\python\Lab4\dataset\leopard\0509.jpg,leopard,1,423,320,3
1619,D:\Projects\Python\python\Lab4\dataset\leopard\0510.jpg,leopard,1,480,319,3
1620,D:\Projects\Python\python\Lab4\dataset\leopard\0511.jpg,leopard,1,480,270,3
1621,D:\Projects\Python\python\Lab4\dataset\leopard\0512.jpg,leopard,1,213,320,3
1622,D:\Projects\Python\python\Lab4\dataset\leopard\0513.jpg,leopard,1,423,320,3
1623,D:\Projects\Python\python\Lab4\dataset\leopard\0514.jpg,leopard,1,480,270,3
1624,D:\Projects\Python\python\Lab4\dataset\leopard\0515.jpg,leopard,1,480,300,3
1625,D:\Projects\Python\python\Lab4\dataset\leopard\0516.jpg,leopard,1,480,303,3
1626,D:\Projects\Python\python\Lab4\dataset\leopard\0517.jpg,leopard,1,206,320,3
1627,D:\Projects\Python\python\Lab4\dataset\leopard\0518.jpg,leopard,1,427,320,3
1628,D:\Projects\Python\python\Lab4\dataset\leopard\0519.jpg,leopard,1,480,307,3
1629,D:\Projects\Python\python\Lab4\dataset\leopard\0520.jpg,leopard,1,480,320,3
1630,D:\Projects\Python\python\Lab4\dataset\leopard\0521.jpg,leopard,1,480,300,3
1631,D:\Projects\Python\python\Lab4\dataset\leopard\0522.jpg,leopard,1,238,320,3
1632,D:\Projects\Python\python\Lab4\dataset\leopard\0523.jpg,leopard,1,427,320,3
1633,D:\Projects\Python\python\Lab4\dataset\leopard\0524.jpg,leopard,1,427,320,3
1634,D:\Projects\Python\python\Lab4\dataset\leopard\0525.jpg,leopard,1,480,295,3
1635,D:\Projects\Python\python\Lab4\dataset\leopard\0526.jpg,leopard,1,427,320,3
1636,D:\Projects\Python\python\Lab4\dataset\leopard\0527.jpg,leopard,1,480,319,3
1637,D:\Projects\Python\python\Lab4\dataset\leopard\0528.jpg,leopard,1,480,320,3
1638,D:\Projects\Python\python\Lab4\dataset\leopard\0529.jpg,leopard,1,480,300,3
1639,D:\Projects\Python\python\Lab4\dataset\leopard\0530.jpg,leopard,1,480,320,3
1640,D:\Projects\Python\python\Lab4\dataset\leopard\0531.jpg,leopard,1,480,270,3
1641,D:\Projects\Python\python\Lab4\dataset\leopard\0532.jpg,leopard,1,480,320,3
1642,D:\Projects\Python\python\Lab4\dataset\leopard\0533.jpg,leopard,1,441,320,3
1643,D:\Projects\Python\python\Lab4\dataset\leopard\0534.jpg,leopard,1,450,320,3
1644,D:\Projects\Python\python\Lab4\dataset\leopard\0535.jpg,leopard,1,480,300,3
1645,D:\Projects\Python\python\Lab4\dataset\leopard\0536.jpg,leopard,1,350,320,3
1646,D:\Projects\Python\python\Lab4\dataset\leopard\0537.jpg,leopard,1,480,320,3
1647,D:\Projects\Python\python\Lab4\dataset\leopard\0538.jpg,leopard,1,480,318,3
1648,D:\Projects\Python\python\Lab4\dataset\leopard\0539.jpg,leopard,1,480,320,3
1649,D:\Projects\Python\python\Lab4\dataset\leopard\0540.jpg,leopard,1,240,320,3
1650,D:\Projects\Python\python\Lab4\dataset\leopard\0541.jpg,leopard,1,213,320,3
1651,D:\Projects\Python\python\Lab4\dataset\leopard\0542.jpg,leopard,1,480,270,3
1652,D:\Projects\Python\python\Lab4\dataset\leopard\0543.jpg,leopard,1,480,320,3
1653,D:\Projects\Python\python\Lab4\dataset\leopard\0544.jpg,leopard,1,480,300,3
1654,D:\Projects\Python\python\Lab4\dataset\leopard\0545.jpg,leopard,1,480,318,3
1655,D:\Projects\Python\python\Lab4\dataset\leopard\0546.jpg,leopard,1,480,270,3
1656,D:\Projects\Python\python\Lab4\dataset\leopard\0547.jpg,leopard,1,480,297,3
1657,D:\Projects\Python\python\Lab4\dataset\leopard\0548.jpg,leopard,1,480,320,3
1658,D:\Projects\Python\python\Lab4\dataset\leopard\0549.jpg,leopard,1,480,313,3
1659,D:\Projects\Python\python\Lab4\dataset\leopard\0550.jpg,leopard,1,480,320,3
1660,D:\Projects\Python\python\Lab4\dataset\leopard\0551.jpg,leopard,1,400,320,3
1661,D:\Projects\Python\python\Lab4\dataset\leopard\0552.jpg,leopard,1,480,270,3
1662,D:\Projects\Python\python\Lab4\dataset\leopard\0553.jpg,leopard,1,480,300,3
1663,D:\Projects\Python\python\Lab4\dataset\leopard\0554.jpg,leopard,1,480,320,3
1664,D:\Projects\Python\python\Lab4\dataset\leopard\0555.jpg,leopard,1,478,320,3
1665,D:\Projects\Python\python\Lab4\dataset\leopard\0556.jpg,leopard,1,480,270,3
1666,D:\Projects\Python\python\Lab4\dataset\leopard\0557.jpg,leopard,1,427,320,3
1667,D:\Projects\Python\python\Lab4\dataset\leopard\0558.jpg,leopard,1,213,320,3
1668,D:\Projects\Python\python\Lab4\dataset\leopard\0559.jpg,leopard,1,480,320,3
1669,D:\Projects\Python\python\Lab4\dataset\leopard\0560.jpg,leopard,1,283,320,3
1670,D:\Projects\Python\python\Lab4\dataset\leopard\0561.jpg,leopard,1,480,320,3
1671,D:\Projects\Python\python\Lab4\dataset\leopard\0562.jpg,leopard,1,371,320,3
1672,D:\Projects\Python\python\Lab4\dataset\leopard\0563.jpg,leopard,1,480,320,3
1673,D:\Projects\Python\python\Lab4\dataset\leopard\0564.jpg,leopard,1,480,311,3
1674,D:\Projects\Python\python\Lab4\dataset\leopard\0565.jpg,leopard,1,480,300,3
1675,D:\Projects\Python\python\Lab4\dataset\leopard\0566.jpg,leopard,1,480,300,3
1676,D:\Projects\Python\python\Lab4\dataset\leopard\0567.jpg,leopard,1,480,320,3
1677,D:\Projects\Python\python\Lab4\dataset\leopard\0568.jpg,leopard,1,320,320,3
1678,D:\Projects\Python\python\Lab4\dataset\leopard\0569.jpg,leopard,1,480,320,3
1679,D:\Projects\Python\python\Lab4\dataset\leopard\0570.jpg,leopard,1,480,300,3
1680,D:\Projects\Python\python\Lab4\dataset\leopard\0571.jpg,leopard,1,427,320,3
1681,D:\Projects\Python\python\Lab4\dataset\leopard\0572.jpg,leopard,1,480,300,3
1682,D:\Projects\Python\python\Lab4\dataset\leopard\0573.jpg,leopard,1,480,300,3
1683,D:\Projects\Python\python\Lab4\dataset\leopard\0574.jpg,leopard,1,480,270,3
1684,D:\Projects\Python\python\Lab4\dataset\leopard\0575.jpg,leopard,1,480,320,3
1685,D:\Projects\Python\python\Lab4\dataset\leopard\0576.jpg,leopard,1,448,320,3
1686,D:\Projects\Python\python\Lab4\dataset\leopard\0577.jpg,leopard,1,480,300,3
1687,D:\Projects\Python\python\Lab4\dataset\leopard\0578.jpg,leopard,1,480,318,3
1688,D:\Projects\Python\python\Lab4\dataset\leopard\0579.jpg,leopard,1,480,300,3
1689,D:\Projects\Python\python\Lab4\dataset\leopard\0580.jpg,leopard,1,411,320,3
1690,D:\Projects\Python\python\Lab4\dataset\leopard\0581.jpg,leopard,1,480,300,3
1691,D:\Projects\Python\python\Lab4\dataset\leopard\0582.jpg,leopard,1,480,308,3
1692,D:\Projects\Python\python\Lab4\dataset\leopard\0583.jpg,leopard,1,427,320,3
1693,D:\Projects\Python\python\Lab4\dataset\leopard\0584.jpg,leopard,1,480,303,3
1694,D:\Projects\Python\python\Lab4\dataset\leopard\0585.jpg,leopard,1,480,320,3
1695,D:\Projects\Python\python\Lab4\dataset\leopard\0586.jpg,leopard,1,457,320,3
1696,D:\Projects\Python\python\Lab4\dataset\leopard\0587.jpg,leopard,1,480,320,3
1697,D:\Projects\Python\python\Lab4\dataset\leopard\0588.jpg,leopard,1,320,320,3
1698,D:\Projects\Python\python\Lab4\dataset\leopard\0589.jpg,leopard,1,432,320,3
1699,D:\Projects\Python\python\Lab4\dataset\leopard\0590.jpg,leopard,1,213,320,3
1700,D:\Projects\Python\python\Lab4\dataset\leopard\0591.jpg,leopard,1,480,300,3
1701,D:\Projects\Python\python\Lab4\dataset\leopard\0592.jpg,leopard,1,427,320,3
1702,D:\Projects\Python\python\Lab4\dataset\leopard\0593.jpg,leopard,1,480,300,3
1703,D:\Projects\Python\python\Lab4\dataset\leopard\0594.jpg,leopard,1,479,320,3
1704,D:\Projects\Python\python\Lab4\dataset\leopard\0595.jpg,leopard,1,480,300,3
1705,D:\Projects\Python\python\Lab4\dataset\leopard\0596.jpg,leopard,1,480,300,3
1706,D:\Projects\Python\python\Lab4\dataset\leopard\0597.jpg,leopard,1,427,320,3
1707,D:\Projects\Python\python\Lab4\dataset\leopard\0598.jpg,leopard,1,480,320,3
1708,D:\Projects\Python\python\Lab4\dataset\leopard\0599.jpg,leopard,1,394,320,3
1709,D:\Projects\Python\python\Lab4\dataset\leopard\0600.jpg,leopard,1,480,300,3
1710,D:\Projects\Python\python\Lab4\dataset\leopard\0601.jpg,leopard,1,427,320,3
1711,D:\Projects\Python\python\Lab4\dataset\leopard\0602.jpg,leopard,1,480,320,3
1712,D:\Projects\Python\python\Lab4\dataset\leopard\0603.jpg,leopard,1,394,320,3
1713,D:\Projects\Python\python\Lab4\dataset\leopard\0604.jpg,leopard,1,361,320,3
1714,D:\Projects\Python\python\Lab4\dataset\leopard\0605.jpg,leopard,1,472,320,3
1715,D:\Projects\Python\python\Lab4\dataset\leopard\0606.jpg,leopard,1,480,320,3
1716,D:\Projects\Python\python\Lab4\dataset\leopard\0607.jpg,leopard,1,399,320,3
1717,D:\Projects\Python\python\Lab4\dataset\leopard\0608.jpg,leopard,1,480,320,3
1718,D:\Projects\Python\python\Lab4\dataset\leopard\0609.jpg,leopard,1,427,320,3
1719,D:\Projects\Python\python\Lab4\dataset\leopard\0610.jpg,leopard,1,448,320,3
1720,D:\Projects\Python\python\Lab4\dataset\leopard\0611.jpg,leopard,1,271,320,3
1721,D:\Projects\Python\python\Lab4\dataset\leopard\0612.jpg,leopard,1,477,320,3
1722,D:\Projects\Python\python\Lab4\dataset\leopard\0613.jpg,leopard,1,456,320,3
1723,D:\Projects\Python\python\Lab4\dataset\leopard\0614.jpg,leopard,1,480,270,3
1724,D:\Projects\Python\python\Lab4\dataset\leopard\0615.jpg,leopard,1,480,320,3
1725,D:\Projects\Python\python\Lab4\dataset\leopard\0616.jpg,leopard,1,448,320,3
1726,D:\Projects\Python\python\Lab4\dataset\leopard\0617.jpg,leopard,1,480,300,3
1727,D:\Projects\Python\python\Lab4\dataset\leopard\0618.jpg,leopard,1,425,320,3
1728,D:\Projects\Python\python\Lab4\dataset\leopard\0619.jpg,leopard,1,427,320,3
1729,D:\Projects\Python\python\Lab4\dataset\leopard\0620.jpg,leopard,1,448,320,3
1730,D:\Projects\Python\python\Lab4\dataset\leopard\0621.jpg,leopard,1,480,300,3
1731,D:\Projects\Python\python\Lab4\dataset\leopard\0622.jpg,leopard,1,213,320,3
1732,D:\Projects\Python\python\Lab4\dataset\leopard\0623.jpg,leopard,1,480,300,3
1733,D:\Projects\Python\python\Lab4\dataset\leopard\0624.jpg,leopard,1,480,270,3
1734,D:\Projects\Python\python\Lab4\dataset\leopard\0625.jpg,leopard,1,479,320,3
1735,D:\Projects\Python\python\Lab4\dataset\leopard\0626.jpg,leopard,1,480,320,3
1736,D:\Projects\Python\python\Lab4\dataset\leopard\0627.jpg,leopard,1,240,320,3
1737,D:\Projects\Python\python\Lab4\dataset\leopard\0628.jpg,leopard,1,480,306,3
1738,D:\Projects\Python\python\Lab4\dataset\leopard\0629.jpg,leopard,1,480,251,3
1739,D:\Projects\Python\python\Lab4\dataset\leopard\0630.jpg,leopard,1,320,320,3
1740,D:\Projects\Python\python\Lab4\dataset\leopard\0631.jpg,leopard,1,480,300,3
1741,D:\Projects\Python\python\Lab4\dataset\leopard\0632.jpg,leopard,1,453,320,3
1742,D:\Projects\Python\python\Lab4\dataset\leopard\0633.jpg,leopard,1,414,320,3
1743,D:\Projects\Python\python\Lab4\dataset\leopard\0634.jpg,leopard,1,427,320,3
1744,D:\Projects\Python\python\Lab4\dataset\leopard\0635.jpg,leopard,1,404,320,3
1745,D:\Projects\Python\python\Lab4\dataset\leopard\0636.jpg,leopard,1,480,300,3
1746,D:\Projects\Python\python\Lab4\dataset\leopard\0637.jpg,leopard,1,480,319,3
1747,D:\Projects\Python\python\Lab4\dataset\leopard\0638.jpg,leopard,1,480,300,3
1748,D:\Projects\Python\python\Lab4\dataset\leopard\0639.jpg,leopard,1,480,270,3
1749,D:\Projects\Python\python\Lab4\dataset\leopard\0640.jpg,leopard,1,286,320,3
1750,D:\Projects\Python\python\Lab4\dataset\leopard\0641.jpg,leopard,1,480,270,3
1751,D:\Projects\Python\python\Lab4\dataset\leopard\0642.jpg,leopard,1,480,319,3
1752,D:\Projects\Python\python\Lab4\dataset\leopard\0643.jpg,leopard,1,480,270,3
1753,D:\Projects\Python\python\Lab4\dataset\leopard\0644.jpg,leopard,1,213,320,3
1754,D:\Projects\Python\python\Lab4\dataset\leopard\0645.jpg,leopard,1,480,319,3
1755,D:\Projects\Python\python\Lab4\dataset\leopard\0646.jpg,leopard,1,480,318,3
1756,D:\Projects\Python\python\Lab4\dataset\leopard\0647.jpg,leopard,1,427,320,3
1757,D:\Projects\Python\python\Lab4\dataset\leopard\0648.jpg,leopard,1,480,320,3
1758,D:\Projects\Python\python\Lab4\dataset\leopard\0649.jpg,leopard,1,480,320,3
1759,D:\Projects\Python\python\Lab4\dataset\leopard\0650.jpg,leopard,1,480,320,3
1760,D:\Projects\Python\python\Lab4\dataset\leopard\0651.jpg,leopard,1,480,320,3
1761,D:\Projects\Python\python\Lab4\dataset\leopard\0652.jpg,leopard,1,480,320,3
1762,D:\Projects\Python\python\Lab4\dataset\leopard\0653.jpg,leopard,1,409,320,3
1763,D:\Projects\Python\python\Lab4\dataset\leopard\0654.jpg,leopard,1,320,320,3
1764,D:\Projects\Python\python\Lab4\dataset\leopard\0655.jpg,leopard,1,480,300,3
1765,D:\Projects\Python\python\Lab4\dataset\leopard\0656.jpg,leopard,1,480,300,3
1766,D:\Projects\Python\python\Lab4\dataset\leopard\0657.jpg,leopard,1,480,319,3
1767,D:\Projects\Python\python\Lab4\dataset\leopard\0658.jpg,leopard,1,254,320,3
1768,D:\Projects\Python\python\Lab4\dataset\leopard\0659.jpg,leopard,1,479,320,3
1769,D:\Projects\Python\python\Lab4\dataset\leopard\0660.jpg,leopard,1,320,320,3
1770,D:\Projects\Python\python\Lab4\dataset\leopard\0661.jpg,leopard,1,480,300,3
1771,D:\Projects\Python\python\Lab4\dataset\leopard\0662.jpg,leopard,1,480,300,3
1772,D:\Projects\Python\python\Lab4\dataset\leopard\0663.jpg,leopard,1,480,319,3
1773,D:\Projects\Python\python\Lab4\dataset\leopard\0664.jpg,leopard,1,254,320,3
1774,D:\Projects\Python\python\Lab4\dataset\leopard\0665.jpg,leopard,1,479,320,3
1775,D:\Projects\Python\python\Lab4\dataset\leopard\0666.jpg,leopard,1,480,320,3
1776,D:\Projects\Python\python\Lab4\dataset\leopard\0667.jpg,leopard,1,409,320,3
1777,D:\Projects\Python\python\Lab4\dataset\leopard\0668.jpg,leopard,1,480,270,3
1778,D:\Projects\Python\python\Lab4\dataset\leopard\0669.jpg,leopard,1,480,300,3
1779,D:\Projects\Python\python\Lab4\dataset\leopard\0670.jpg,leopard,1,475,320,3
1780,D:\Projects\Python\python\Lab4\dataset\leopard\0671.jpg,leopard,1,480,300,3
1781,D:\Projects\Python\python\Lab4\dataset\leopard\0672.jpg,leopard,1,421,320,3
1782,D:\Projects\Python\python\Lab4\dataset\leopard\0673.jpg,leopard,1,256,320,3
1783,D:\Projects\Python\python\Lab4\dataset\leopard\0674.jpg,leopard,1,480,300,3
1784,D:\Projects\Python\python\Lab4\dataset\leopard\0675.jpg,leopard,1,218,320,3
1785,D:\Projects\Python\python\Lab4\dataset\leopard\0676.jpg,leopard,1,200,320,3
1786,D:\Projects\Python\python\Lab4\dataset\leopard\0677.jpg,leopard,1,426,320,3
1787,D:\Projects\Python\python\Lab4\dataset\leopard\0678.jpg,leopard,1,480,320,3
1788,D:\Projects\Python\python\Lab4\dataset\leopard\0679.jpg,leopard,1,480,320,3
1789,D:\Projects\Python\python\Lab4\dataset\leopard\0680.jpg,leopard,1,480,320,3
1790,D:\Projects\Python\python\Lab4\dataset\leopard\0681.jpg,leopard,1,427,320,3
1791,D:\Projects\Python\python\Lab4\dataset\leopard\0682.jpg,leopard,1,427,320,3
1792,D:\Projects\Python\python\Lab4\dataset\leopard\0683.jpg,leopard,1,320,320,3
1793,D:\Projects\Python\python\Lab4\dataset\leopard\0684.jpg,leopard,1,254,320,3
1794,D:\Projects\Python\python\Lab4\dataset\leopard\0685.jpg,leopard,1,226,320,3
1795,D:\Projects\Python\python\Lab4\dataset\leopard\0686.jpg,leopard,1,479,320,3
1796,D:\Projects\Python\python\Lab4\dataset\leopard\0687.jpg,leopard,1,480,270,3
1797,D:\Projects\Python\python\Lab4\dataset\leopard\0688.jpg,leopard,1,480,320,3
1798,D:\Projects\Python\python\Lab4\dataset\leopard\0689.jpg,leopard,1,480,300,3
1799,D:\Projects\Python\python\Lab4\dataset\leopard\0690.jpg,leopard,1,480,300,3
1800,D:\Projects\Python\python\Lab4\dataset\leopard\0691.jpg,leopard,1,480,300,3
1801,D:\Projects\Python\python\Lab4\dataset\leopard\0692.jpg,leopard,1,426,320,3
